Time_s,Bx_nT,By_nT,Bz_nT,zAut_m
36323.5,530.706784,245.469051,62.8407062,26.3
36323.6,522.406964,241.408669,64.3666653,26.3
36323.7,516.997782,241.170567,57.1350641,26.3
36323.8,522.808544,236.809823,59.7943144,26.3
36323.9,521.847477,217.374253,66.2890956,26.3
36324.0,507.405109,198.886748,82.4299002,26.3
36324.1,506.753278,194.236316,90.3889339,26.3
36324.2,508.773766,194.031868,85.7161514,26.3
36324.3,513.653738,192.410059,88.5637332,26.3
36324.4,520.950879,179.688102,91.4112446,26.3
36324.5,509.348365,169.950814,101.075494,26.3
36324.6,507.501983,161.730131,95.3097859,26.3
36324.7,511.631183,155.554112,101.997293,26.3
36324.8,518.192562,157.960372,90.2824178,26.3
36324.9,523.975164,172.940277,76.4434567,26.3
36325.0,526.417027,188.435837,71.3898396,26.3
36325.1,524.053448,166.115331,78.4271259,26.3
36325.2,526.909117,138.230497,87.4372989,26.3
36325.3,527.131597,126.39908,99.3802153,26.3
36325.4,522.997998,141.90957,93.5628762,26.3
36325.5,519.86502,155.246554,83.7577234,26.3
36325.6,518.995443,152.028907,90.4480145,26.3
36325.7,513.451906,148.772624,88.0746424,26.3
36325.8,509.026149,144.919558,88.7135037,26.3
36325.9,513.244012,137.612635,102.268296,26.3
36326.0,512.346733,134.705582,105.264918,26.3
36326.1,510.256508,129.522017,117.789748,26.3
36326.2,507.726612,126.591095,129.832855,26.3
36326.3,513.081668,128.633748,122.474173,26.3
36326.4,515.140519,134.956509,124.556899,26.3
36326.5,525.433664,142.61578,127.263563,26.3
36326.6,520.998026,149.814943,122.63012,26.3
36326.7,509.029905,139.095949,129.540963,26.3
36326.8,509.192174,129.329892,132.126279,26.3
36326.9,505.717216,125.880607,120.177284,26.3
36327.0,505.272538,118.876616,116.795131,26.3
36327.1,510.671273,121.003786,128.232206,26.3
36327.2,508.682098,138.484975,123.399492,26.3
36327.3,507.743567,146.935051,121.65565,26.3
36327.4,508.864717,151.583861,122.989075,26.3
36327.5,516.640995,150.444949,118.234149,26.3
36327.6,519.74169,144.117336,125.309406,26.3
36327.7,522.953272,136.098572,130.77078,26.3
36327.8,527.501737,146.299025,122.037056,26.3
36327.9,526.016531,142.694145,121.056042,26.3
36328.0,525.426316,136.661263,127.754405,26.3
36328.1,526.406194,126.657754,125.148741,26.3
36328.2,522.570166,133.675029,124.511557,26.3
36328.3,525.653888,137.512815,119.14646,26.3
36328.4,523.506878,162.59763,105.926358,26.3
36328.5,526.346151,175.816057,90.5253875,26.3
36328.6,527.212563,166.313333,99.7685478,26.3
36328.7,526.995735,159.594457,95.1971332,26.3
36328.8,520.242659,161.29644,106.561138,26.3
36328.9,521.091097,160.323856,113.346039,26.3
36329.0,510.647249,139.500013,120.99639,26.3
36329.1,509.239805,119.960521,132.388338,26.3
36329.2,506.808728,116.977012,148.500767,26.3
36329.3,508.517728,138.809211,149.791978,26.3
36329.4,527.056781,144.288776,131.976383,26.3
36329.5,509.806112,124.936618,150.714751,26.3
36329.6,512.237776,132.993591,127.103503,26.3
36329.7,513.65859,135.348644,127.90704,26.3
36329.8,509.436721,134.913708,140.866192,26.3
36329.9,504.178606,128.07402,142.389142,26.3
36330.0,503.461724,116.8743,144.956694,26.3
36330.1,498.247098,104.793843,158.647348,26.3
36330.2,496.075136,96.6351616,156.945522,26.3
36330.3,501.198732,99.7082639,144.486762,26.3
36330.4,498.15261,104.720624,146.367058,26.3
36330.5,503.777257,117.615078,131.687993,26.3
36330.6,500.733582,146.313689,114.341293,26.3
36330.7,501.362279,170.945204,100.416937,26.3
36330.8,499.450697,168.964951,99.2287844,26.3
36330.9,497.032202,164.074955,94.6878314,26.3
36331.0,504.435877,171.269364,97.5209889,26.3
36331.1,515.196009,169.586386,98.0950626,26.3
36331.2,516.039123,148.746616,95.5838308,26.3
36331.3,509.29345,127.866806,108.976315,26.17528089887822
36331.4,503.255834,115.131128,122.406944,26.05056179775644
36331.5,513.144648,107.227631,119.621547,25.92584269663466
36331.6,514.259673,100.183642,126.560763,25.801123595512877
36331.7,496.445215,83.1775387,130.10795,25.676404494391097
36331.8,499.061953,86.7775227,122.69994,25.551685393269317
36331.9,516.110187,74.0050078,128.442551,25.426966292147537
36332.0,517.851149,61.7920188,119.535303,25.302247191025756
36332.1,521.713923,66.4087811,116.950339,25.177528089903976
36332.2,509.225731,60.4951357,121.255211,25.052808988782196
36332.3,500.461993,21.7068997,145.051221,24.928089887660413
36332.4,499.533514,-3.75337982,151.59746,24.803370786538633
36332.5,511.796828,-2.66019231,144.13842,24.678651685416853
36332.6,501.761926,-2.45325863,141.879145,24.553932584295072
36332.7,504.443092,-26.7458401,142.581896,24.429213483173292
36332.8,499.429801,-43.9853616,139.136485,24.304494382051512
36332.9,486.645141,-73.5834534,147.650453,24.179775280929732
36333.0,481.747948,-82.4007338,150.10086,24.05505617980795
36333.1,466.6993,-120.900401,172.788321,23.93033707868617
36333.2,454.636771,-124.192882,166.964221,23.80561797756439
36333.3,452.654368,-129.276697,155.558566,23.68089887644261
36333.4,453.618041,-133.377993,153.292399,23.556179775320828
36333.5,445.427401,-139.494877,150.390649,23.431460674199048
36333.6,434.705222,-145.356888,145.025953,23.306741573077268
36333.7,439.913147,-145.657488,147.085054,23.182022471955484
36333.8,447.756721,-115.578516,132.535772,23.057303370833704
36333.9,445.777485,-114.327982,116.130746,22.932584269711924
36334.0,427.820812,-128.164923,136.502648,22.807865168590144
36334.1,417.788907,-152.061725,131.158007,22.683146067468364
36334.2,402.368935,-175.307708,143.248045,22.558426966346584
36334.3,406.47275,-182.612208,142.095201,22.433707865224804
36334.4,391.555741,-187.132626,141.990103,22.30898876410302
36334.5,386.354384,-199.422359,144.893934,22.18426966298124
36334.6,379.465755,-199.90897,155.840367,22.05955056185946
36334.7,363.586809,-202.225819,138.124683,21.93483146073768
36334.8,337.667935,-199.605186,123.537025,21.8101123596159
36334.9,326.990905,-190.653455,117.692155,21.68539325849412
36335.0,313.328796,-193.521921,118.340809,21.56067415737234
36335.1,297.859009,-205.104441,114.511819,21.435955056250556
36335.2,290.288227,-211.850474,113.224179,21.311235955128776
36335.3,284.133355,-209.115353,103.722492,21.186516854006996
36335.4,272.075979,-188.741265,85.4015899,21.061797752885216
36335.5,254.090405,-192.777737,87.758139,20.937078651763436
36335.6,248.352529,-205.67519,83.5874542,20.812359550641656
36335.7,233.244127,-226.330787,90.9902233,20.687640449519876
36335.8,235.159506,-244.970105,97.82028,20.562921348398092
36335.9,228.064767,-246.315477,98.2843311,20.438202247276312
36336.0,217.965846,-229.293507,88.6611002,20.31348314615453
36336.1,197.830028,-235.754322,89.0714801,20.18876404503275
36336.2,189.96059,-235.429914,85.8455827,20.06404494391097
36336.3,175.08808,-262.453201,95.5325118,19.939325842789188
36336.4,155.405028,-271.723167,95.8385809,19.81460674166741
36336.5,144.255697,-261.870779,84.6901846,19.689887640545628
36336.6,149.769571,-232.416159,81.723678,19.565168539423848
36336.7,144.433186,-239.510937,82.7493469,19.440449438302068
36336.8,136.925136,-257.478801,96.0849514,19.315730337180288
36336.9,126.284463,-251.731001,82.0573565,19.191011236058507
36337.0,119.141872,-252.285058,90.9762002,19.066292134936727
36337.1,114.445837,-242.575749,83.0745701,18.941573033814947
36337.2,93.9183652,-247.618138,88.2485914,18.816853932693164
36337.3,84.9934678,-256.362645,99.9553469,18.692134831571384
36337.4,75.6321866,-247.851239,93.7297623,18.567415730449603
36337.5,67.2258494,-243.383939,89.4850191,18.442696629327823
36337.6,57.6436747,-262.820795,106.882577,18.317977528206043
36337.7,28.7614125,-267.210267,112.155352,18.19325842708426
36337.8,34.0886161,-238.194807,90.1240204,18.068539325962483
36337.9,45.0975281,-213.966762,86.5204581,17.9438202248407
36338.0,35.6630192,-186.606587,71.163612,17.819101123718923
36338.1,41.2691924,-175.498746,49.1568064,17.69438202259714
36338.2,26.4329026,-195.624857,66.699537,17.56966292147536
36338.3,26.3154431,-223.027229,79.8924706,17.44494382035358
36338.4,34.1008012,-211.457052,78.0818129,17.320224719231796
36338.5,18.4630495,-197.887578,80.7423641,17.19550561811002
36338.6,2.12902525,-192.9533,77.9378826,17.070786516988235
36338.7,1.31480781,-192.229577,73.3111138,16.946067415866455
36338.8,-5.36297982,-196.791709,82.4152569,16.821348314744675
36338.9,-12.9942781,-180.504369,62.9241311,16.696629213622895
36339.0,-10.2583547,-174.16624,54.1525401,16.571910112501115
36339.1,-8.26656364,-173.021364,52.9806657,16.447191011379335
36339.2,8.25584247,-150.352538,41.5674839,16.322471910257555
36339.3,-13.1113432,-145.433408,46.2885806,16.19775280913577
36339.4,-12.0777144,-140.843121,44.8088314,16.07303370801399
36339.5,-17.3212861,-141.804399,50.6022124,15.948314606892211
36339.6,-26.2289295,-147.018482,41.3908432,15.823595505770431
36339.7,-33.4434858,-150.570897,44.7249955,15.698876404648649
36339.8,-38.4659474,-157.976835,45.1163982,15.574157303526869
36339.9,-26.270093,-182.173699,43.6266677,15.449438202405089
36340.0,-16.6868424,-189.655584,42.3588183,15.324719101283309
36340.1,-16.2920902,-175.460425,32.294613,15.2
36340.2,-18.2039574,-157.345628,25.9168826,15.2
36340.3,-11.6121344,-156.821749,23.6613827,15.2
36340.4,-12.2733061,-162.058515,23.7574603,15.2
36340.5,-17.0945245,-163.279664,20.234839,15.2
36340.6,-19.7903644,-144.541517,13.6911426,15.2
36340.7,-21.4789499,-118.184666,-2.55314808,15.2
36340.8,-25.8067016,-91.9849755,-19.3985631,15.2
36340.9,-22.5525226,-98.8278904,-25.7332096,15.2
36341.0,-26.897791,-102.129977,-22.443849,15.2
36341.1,-27.781714,-111.368382,-25.6304039,15.2
36341.2,-20.0260922,-120.146986,-17.1876029,15.2
36341.3,-25.4441043,-107.447795,-29.910524,15.2
36341.4,-12.9711485,-79.4649025,-42.3798204,15.2
36341.5,-18.3388024,-95.9788635,-41.1197812,15.2
36341.6,-32.439747,-114.23938,-32.3731406,15.2
36341.7,-40.8251416,-123.293034,-34.2724257,15.2
36341.8,-45.7320776,-130.286864,-13.356452,15.2
36341.9,-46.6089491,-119.840464,-19.6773749,15.2
36342.0,-42.6699142,-87.1113522,-46.9946043,15.2
36342.1,-45.4214243,-83.9052896,-53.8532424,15.2
36342.2,-39.0514497,-79.1074179,-63.838747,15.2
36342.3,-39.1745738,-82.8349477,-68.1723963,15.2
36342.4,-43.0267014,-89.0146716,-50.9899434,15.2
36342.5,-44.1071539,-101.428362,-63.1111693,15.2
36342.6,-44.8316589,-98.7312631,-71.1184371,15.2
36342.7,-43.2239481,-117.216682,-60.893286,15.2
36342.8,-41.7021485,-133.177755,-65.8422715,15.2
36342.9,-52.2202585,-154.732434,-58.4305036,15.2
36343.0,-45.6106665,-174.370447,-52.045609,15.2
36343.1,-48.240576,-176.373119,-53.783673,15.2
36343.2,-68.741609,-194.606167,-52.2128593,15.2
36343.3,-53.5708043,-209.367876,-44.9240589,15.2
36343.4,-58.0015862,-208.342379,-43.1143026,15.2
36343.5,-53.6743886,-206.581099,-44.9551382,15.2
36343.6,-49.2355583,-229.510835,-36.4450622,15.2
36343.7,-45.2836435,-249.553811,-37.7264921,15.2
36343.8,-46.6921471,-254.649533,-43.0509191,15.2
36343.9,-36.6082428,-260.454131,-39.5180258,15.2
36344.0,-27.1933722,-244.820421,-40.6822158,15.2
36344.1,-29.9139036,-235.803985,-41.6656819,15.2
36344.2,-34.4121449,-239.49991,-30.5359124,15.2
36344.3,-30.129875,-242.62219,-20.718593,15.2
36344.4,-35.0155268,-249.166395,-21.1306879,15.2
36344.5,-32.6842198,-259.829491,-17.8363547,15.2
36344.6,-33.4895289,-248.001898,-6.45706605,15.2
36344.7,-37.6905302,-265.815845,6.63012327,15.2
36344.8,-39.7942805,-289.390416,28.7961978,15.2
36344.9,-43.2040503,-308.169931,37.6623908,15.2
36345.0,-37.4479162,-315.20116,23.3491469,15.2
36345.1,-31.5668681,-332.20576,29.7756039,15.2
36345.2,-28.5863168,-343.648772,44.8236896,15.2
36345.3,-27.432717,-353.832498,52.2264671,15.2
36345.4,-27.1127564,-358.398912,61.135898,15.2
36345.5,-27.6693771,-358.625949,73.1725974,15.2
36345.6,-15.9607746,-341.422194,63.5754733,15.2
36345.7,-17.1319052,-320.459505,62.6688905,15.2
36345.8,-15.9153363,-293.084352,45.7757918,15.2
36345.9,-29.1961969,-306.662741,48.3737173,15.2
36346.0,-25.0350336,-321.380984,56.1523555,15.2
36346.1,-26.227689,-327.423548,62.7629642,15.2
36346.2,-29.1754305,-335.586478,54.4253539,15.2
36346.3,-23.5585016,-354.808125,64.3184578,15.2
36346.4,-20.400032,-364.98411,61.8680503,15.2
36346.5,-11.4406454,-367.309863,52.8564179,15.2
36346.6,-2.24009167,-355.403399,49.9376054,15.2
36346.7,-1.07271247,-348.188159,39.0837655,15.2
36346.8,0.825097877,-349.854692,39.368995,15.2
36346.9,-3.68202082,-362.324091,49.5387366,15.2
36347.0,-7.16238568,-355.028967,51.3693125,15.2
36347.1,-17.3633542,-362.844688,42.6464135,15.2
36347.2,-17.9768475,-367.508278,42.8512239,15.2
36347.3,-18.75544,-368.765679,40.2943235,15.2
36347.4,-25.2607904,-349.120921,39.5414829,15.2
36347.5,-19.1421325,-370.408759,51.2055186,15.2
36347.6,-16.6709884,-366.297808,54.7479879,15.2
36347.7,-12.4626208,-349.68782,48.5033577,15.2
36347.8,-19.4705244,-348.390047,54.9267311,15.2
36347.9,-35.6230982,-354.584786,61.0695095,15.2
36348.0,-38.6438285,-360.310519,54.0668658,15.2
36348.1,-27.9527269,-353.909529,47.6078442,15.2
36348.2,-14.9174266,-313.428905,19.8295478,15.2
36348.3,-10.1802571,-289.122746,1.6880841,15.2
36348.4,-11.9316213,-306.509704,8.15438632,15.2
36348.5,-14.1938202,-315.008611,18.7136326,15.2
36348.6,-7.81873417,-315.454439,9.55948768,15.2
36348.7,-14.9748996,-346.955501,27.4718524,15.2
36348.8,-13.2007119,-359.766562,47.0675945,15.2
36348.9,-10.5620987,-356.402826,42.7944484,15.2
36349.0,-17.7679933,-365.845891,48.8134285,15.2
36349.1,-4.74463262,-359.058615,38.9145571,15.2
36349.2,-12.8550907,-328.54855,34.2736113,15.2
36349.3,-15.7629329,-314.150589,30.5769753,15.2
36349.4,-26.4357079,-319.4818,33.695786,15.2
36349.5,-29.2552799,-321.016005,26.8975987,15.2
36349.6,-18.8712926,-314.63367,27.6634911,15.2
36349.7,-10.424003,-328.920074,31.6441538,15.2
36349.8,-19.4778166,-351.168162,34.8711437,15.2
36349.9,-9.95859676,-359.14425,31.0281948,15.2
36350.0,-7.1468715,-340.367678,30.8538841,15.2
36350.1,-0.279993385,-335.045429,12.2799698,15.2
36350.2,6.08763466,-311.48823,8.30134519,15.2
36350.3,1.00928497,-312.161074,13.0316317,15.2
36350.4,-5.65754266,-304.509332,6.63441015,15.2
36350.5,-14.2384494,-295.929607,8.23781849,15.2
36350.6,-17.6317134,-276.466494,3.20958352,15.2
36350.7,-9.6882327,-262.027622,-14.7590999,15.2
36350.8,-11.9842999,-251.102352,-26.6084828,15.2
36350.9,-23.4798253,-245.601549,-30.8353812,15.2
36351.0,-29.4863761,-258.168255,-34.1137184,15.2
36351.1,-31.2091046,-307.422216,-9.71764671,15.2
36351.2,-30.370556,-339.457529,12.4967339,15.2
36351.3,-18.6261228,-348.250533,10.1079681,15.2
36351.4,-18.5403713,-357.209588,15.4136989,15.2
36351.5,-16.7049963,-315.878503,15.1351075,15.2
36351.6,-5.48570945,-307.727465,13.5394617,15.2
36351.7,-7.16388772,-278.742062,14.7654278,15.2
36351.8,0.0629935041,-280.253886,24.0490075,15.2
36351.9,-4.3073133,-299.538765,26.9528779,15.2
36352.0,-1.53940861,-300.419929,32.1331309,15.2
36352.1,-2.22888488,-291.617044,38.0543795,15.2
36352.2,-4.20390154,-277.225339,23.853071,15.2
36352.3,0.234643704,-273.13824,21.2150181,15.2
36352.4,-3.23330691,-242.284075,10.7466719,15.2
36352.5,-9.01461074,-251.422425,14.2149889,15.2
36352.6,-16.6820603,-278.380869,39.663889,15.2
36352.7,-8.05733741,-298.752804,42.9253542,15.2
36352.8,-3.95226229,-312.886672,45.4148109,15.2
36352.9,-4.11066185,-340.366477,69.6241054,15.2
36353.0,4.85078116,-362.880451,88.7003834,15.2
36353.1,4.29553725,-391.840367,98.8175445,15.2
36353.2,-5.76294312,-411.166975,115.766283,15.2
36353.3,3.52289382,-410.280971,108.551956,15.2
36353.4,4.14530497,-392.863625,101.858578,15.2
36353.5,-6.91122994,-386.51121,117.589995,15.2
36353.6,-5.7810523,-369.510443,110.160257,15.2
36353.7,2.9568856,-338.48746,88.0854164,15.2
36353.8,12.1970522,-324.117225,84.271363,15.2
36353.9,-3.89652119,-326.737789,81.5764122,15.2
36354.0,-18.4006552,-320.155197,73.6021443,15.2
36354.1,-18.305034,-338.406056,89.069091,15.2
36354.2,-4.07075198,-345.492779,87.7292586,15.2
36354.3,1.01933279,-348.965366,76.4454919,15.2
36354.4,-4.10812696,-344.659531,76.8394198,15.2
36354.5,-4.64040436,-349.042826,82.3843927,15.2
36354.6,1.0847952,-321.071853,72.1210038,15.2
36354.7,8.98594098,-286.4586,62.9726206,15.2
36354.8,4.94153563,-272.791568,58.6469989,15.2
36354.9,25.3781223,-215.015848,20.4699594,15.2
36355.0,12.9319084,-217.268201,44.3217018,15.2
36355.1,13.0879548,-238.120474,61.285131,15.2
36355.2,1.41176141,-232.85053,57.0756584,15.2
36355.3,-0.807053839,-246.739237,60.1499679,15.2
36355.4,4.45233627,-242.390375,46.9310462,15.2
36355.5,-5.63150293,-250.471239,46.6436972,15.2
36355.6,-6.22051094,-250.075421,45.6123772,15.2
36355.7,-0.486655603,-267.28718,52.1259539,15.2
36355.8,1.3987325,-264.778768,45.5217194,15.2
36355.9,-3.21470805,-271.468383,55.0323319,15.2
36356.0,-6.24851303,-299.689614,62.446926,15.2
36356.1,-3.86797871,-312.115255,57.0218783,15.2
36356.2,-3.61472362,-337.570372,65.0220345,15.2
36356.3,5.45130032,-356.445249,64.4469797,15.2
36356.4,-0.986863127,-383.890717,75.5227257,15.2
36356.5,-1.96015021,-400.48726,82.74802,15.2
36356.6,-6.73082397,-431.282108,91.7986905,15.2
36356.7,-9.8590842,-437.208536,89.1248218,15.2
36356.8,-1.76750717,-430.23098,84.6754105,15.2
36356.9,-6.01937694,-434.808911,94.8008641,15.2
36357.0,-5.70044055,-429.156695,88.0006316,15.2
36357.1,1.45134381,-404.304322,77.6878829,15.2
36357.2,4.22037373,-366.990101,60.5163466,15.2
36357.3,-1.82672436,-356.211477,49.8339786,15.2
36357.4,-2.29534459,-379.30013,59.1471456,15.2
36357.5,-4.14231178,-408.710271,73.7053357,15.2
36357.6,-12.9504465,-428.052534,74.1800374,15.2
36357.7,-12.852587,-433.916351,91.4693026,15.2
36357.8,-17.3577469,-435.525241,89.4246969,15.2
36357.9,-9.5331998,-420.186241,75.1560614,15.2
36358.0,-4.02538408,-414.688905,69.7008069,15.2
36358.1,-5.34542146,-428.490036,83.065445,15.2
36358.2,-3.6669829,-412.03967,74.988467,15.2
36358.3,-1.62015579,-388.531596,73.6756209,15.2
36358.4,-9.36994621,-377.603973,69.9358942,15.2
36358.5,-13.6045931,-402.065174,72.0801243,15.2
36358.6,-15.7309583,-405.137909,77.1701115,15.2
36358.7,-12.9701278,-422.553213,79.0701595,15.2
36358.8,-13.1713458,-435.8379,93.3496459,15.2
36358.9,5.4802633,-434.853891,88.451148,15.2
36359.0,6.84388597,-436.429861,98.8548827,15.2
36359.1,-0.0435441539,-432.762918,93.3645449,15.2
36359.2,2.11857287,-446.66262,105.491428,15.2
36359.3,1.8894848,-426.391444,109.361016,15.2
36359.4,10.7587291,-395.057302,89.4366721,15.2
36359.5,-1.16049662,-384.451139,85.946239,15.2
36359.6,-7.80326946,-350.04861,83.5258772,15.2
36359.7,-9.29227293,-323.536989,73.931727,15.2
36359.8,-13.2322717,-323.582185,73.9088891,15.2
36359.9,-16.8627227,-335.097138,83.6240755,15.2
36360.0,-15.2672768,-352.916642,85.5771779,15.2
36360.1,-20.3008083,-375.568041,109.617381,15.2
36360.2,-22.6520558,-383.125591,106.79608,15.2
36360.3,-30.6879705,-394.312527,108.235864,15.2
36360.4,-35.7347385,-397.188229,117.11703,15.2
36360.5,-37.2681736,-380.995749,112.090854,15.2
36360.6,-41.1856881,-364.332088,102.664114,15.2
36360.7,-38.6275687,-347.197815,101.129245,15.2
36360.8,-43.8959022,-354.236276,101.7989,15.057692307694378
36360.9,-46.3984265,-358.532365,101.408597,14.915384615388756
36361.0,-50.9435802,-367.187506,110.125027,14.773076923083135
36361.1,-58.519961,-378.232461,118.668034,14.630769230777513
36361.2,-56.7530316,-379.636882,108.04429,14.488461538471892
36361.3,-52.1566745,-376.228936,116.677549,14.34615384616627
36361.4,-53.1023397,-379.596991,113.582678,14.203846153860649
36361.5,-51.8669097,-367.638202,102.530443,14.061538461555028
36361.6,-52.7402107,-379.047835,97.6929094,13.919230769249406
36361.7,-58.9773009,-380.82065,100.964803,13.776923076943785
36361.8,-64.4374123,-358.572114,97.628711,13.634615384638163
36361.9,-69.3683629,-328.734015,84.5491905,13.492307692332542
36362.0,-64.372885,-286.533924,63.5673001,13.35000000002692
36362.1,-73.153858,-269.475918,54.588819,13.207692307721299
