Time_s,Bx_nT,By_nT,Bz_nT,zAut_m,zTrue_m
3231.2,-150.49931,-110.261067,-20.4032738,7.8,7.8
3231.3,-162.868181,-124.641279,-12.4383845,7.8,7.8
3231.4,-165.135312,-130.139664,-6.00580372,7.8,7.8
3231.5,-167.430997,-127.622806,-8.96127708,7.8,7.8
3231.6,-165.876833,-131.329195,-4.62966253,7.8,7.8
3231.7,-170.403181,-122.118822,-5.13582967,7.8,7.8
3231.8,-161.611309,-98.8847395,-20.3125178,7.8,7.8
3231.9,-165.664344,-105.535719,-13.4413505,7.8,7.8
3232.0,-167.212582,-81.8891463,-15.5649607,7.8,7.8
3232.1,-168.756156,-70.5493828,-18.4521836,7.8,7.8
3232.2,-170.172984,-60.4453181,-18.591737,7.8,7.8
3232.3,-164.109903,-35.6616442,-27.3495189,7.8,7.8
3232.4,-166.071961,-31.7868936,-24.480567,7.8,7.8
3232.5,-160.253287,-45.03272,-32.2413941,7.8,7.8
3232.6,-147.661427,-54.5903626,-35.5440798,7.8,7.8
3232.7,-146.576873,-57.9939483,-32.0068021,7.8,7.8
3232.8,-146.968801,-60.9894984,-30.2819255,7.8,7.8
3232.9,-145.664827,-45.8542627,-31.8815261,7.8,7.8
3233.0,-149.492768,10.9934566,-64.284601,7.8,7.8
3233.1,-148.266307,68.0565143,-83.702474,7.8,7.8
3233.2,-157.694533,88.7168348,-84.9384572,7.8,7.8
3233.3,-167.827564,58.4375652,-74.7583095,7.8,7.8
3233.4,-164.420198,25.2514288,-55.9831116,7.8,7.8
3233.5,-165.592836,10.7435431,-44.2795572,7.8,7.8
3233.6,-164.984065,-7.90542037,-43.964204,7.8,7.8
3233.7,-162.376183,-24.8449134,-28.2285041,7.8,7.8
3233.8,-163.147577,-34.2222698,-26.4606325,7.8,7.8
3233.9,-170.194375,-41.4050319,-25.4859475,7.8,7.8
3234.0,-166.759064,-46.6473295,-27.4539334,7.8,7.8
3234.1,-171.052991,-55.0652492,-24.3023156,7.8,7.8
3234.2,-165.846005,-65.6582259,-31.4731341,7.8,7.8
3234.3,-156.758539,-61.3800781,-34.418,7.8,7.8
3234.4,-152.649431,-47.8273221,-43.7366044,7.8,7.8
3234.5,-144.397928,-40.4086715,-46.6527449,7.8,7.8
3234.6,-135.168572,-0.359045119,-61.9477359,7.8,7.8
3234.7,-137.717747,28.3577659,-63.9898955,7.8,7.8
3234.8,-142.370114,63.3756773,-71.1631016,7.8,7.8
3234.9,-151.409152,52.9787326,-56.2207447,7.8,7.8
3235.0,-158.937283,52.0769194,-56.3056738,7.8,7.8
3235.1,-164.604399,52.1313055,-58.5241581,7.8,7.8
3235.2,-156.886929,51.6552041,-61.9954602,7.8,7.8
3235.3,-152.152939,49.4518382,-62.1080013,7.8,7.8
3235.4,-153.658702,45.485482,-63.1418817,7.8,7.8
3235.5,-162.112641,23.5971408,-43.6404849,7.8,7.8
3235.6,-172.556901,9.34069428,-26.988266,7.8,7.8
3235.7,-166.453992,3.14780689,-35.4861968,7.8,7.8
3235.8,-163.030928,29.6863318,-42.2840314,7.8,7.8
3235.9,-158.840594,49.5631952,-44.9399775,7.8,7.8
3236.0,-150.980931,60.0530367,-53.8987449,7.8,7.8
3236.1,-152.192182,76.1855741,-54.7856933,7.8,7.8
3236.2,-156.771855,80.4462658,-51.6440945,7.8,7.8
3236.3,-155.574196,101.43993,-64.2526342,7.8,7.8
3236.4,-150.517769,85.3460084,-55.3440514,7.8,7.8
3236.5,-148.041462,90.3526808,-57.5087192,7.8,7.8
3236.6,-150.084115,82.6950236,-62.9663883,7.8,7.8
3236.7,-145.230922,84.6841933,-61.4337945,7.8,7.8
3236.8,-149.051655,92.9615841,-61.5175407,7.8,7.8
3236.9,-151.915303,109.374403,-62.7233535,7.8,7.8
3237.0,-158.063905,110.885034,-58.3313922,7.8,7.8
3237.1,-146.747746,125.686812,-64.4675003,7.8,7.8
3237.2,-148.359625,133.342131,-74.0733559,7.8,7.8
3237.3,-155.438272,120.01759,-67.4498317,7.8,7.8
3237.4,-155.011804,109.798123,-56.1891519,7.8,7.8
3237.5,-153.808713,120.607313,-55.1787311,7.8,7.8
3237.6,-148.985474,103.264727,-50.5650597,7.8,7.8
3237.7,-145.334735,106.083055,-51.2982681,7.8,7.8
3237.8,-146.547993,116.115147,-63.5135704,7.8,7.8
3237.9,-146.820063,125.347234,-61.9946161,7.8,7.8
3238.0,-155.790739,134.073874,-51.1853623,7.8,7.8
3238.1,-163.143967,127.858209,-44.6013683,7.8,7.8
3238.2,-159.69429,126.962849,-50.0125919,7.8,7.8
3238.3,-165.428559,117.549192,-46.7437071,7.8,7.8
3238.4,-165.650214,108.915191,-51.2162121,7.8,7.8
3238.5,-160.891201,111.372681,-53.8028008,7.8,7.8
3238.6,-153.221139,155.286621,-71.0658728,7.8,7.8
3238.7,-143.161641,191.473084,-85.6528429,7.8,7.8
3238.8,-145.78229,193.234917,-90.7953555,7.8,7.8
3238.9,-149.621089,188.346759,-86.0259326,7.8,7.8
3239.0,-149.194394,194.174623,-96.525353,7.8,7.8
3239.1,-150.35739,194.72506,-87.9085323,7.8,7.8
3239.2,-144.766636,192.608129,-85.4055173,7.8,7.8
3239.3,-152.636885,172.838677,-79.4092546,7.8,7.8
3239.4,-148.503969,175.344075,-75.2025878,7.8,7.8
3239.5,-145.379536,178.155926,-70.6078928,7.8,7.8
3239.6,-144.576215,190.089556,-82.162796,7.8,7.8
3239.7,-141.492162,197.677842,-82.2486326,7.8,7.8
3239.8,-139.605936,193.52375,-81.6369015,7.8,7.8
3239.9,-134.759315,202.964326,-85.3929961,7.8,7.8
3240.0,-132.758032,204.7795,-83.7405074,7.8,7.8
3240.1,-134.462698,212.900881,-85.7208238,7.8,7.8
3240.2,-132.85161,214.136233,-97.5670586,7.8,7.8
3240.3,-128.91705,219.201121,-101.301948,7.8,7.8
3240.4,-126.7585,209.243714,-96.0472391,7.8,7.8
3240.5,-126.115826,214.553689,-98.5421195,7.8,7.8
3240.6,-121.345083,213.047896,-101.138809,7.8,7.8
3240.7,-124.245135,205.467991,-93.0566073,7.8,7.8
3240.8,-127.436288,193.784916,-92.2185827,7.8,7.8
3240.9,-124.587441,188.342801,-85.968027,7.8,7.8
3241.0,-126.333008,171.996224,-83.5834565,7.8,7.8
3241.1,-120.588744,168.255003,-88.1726275,7.8,7.8
3241.2,-116.176567,161.136188,-88.2443654,7.8,7.8
3241.3,-110.713097,158.055642,-84.9257678,7.8,7.8
3241.4,-111.169086,157.511822,-89.9779295,7.8,7.8
3241.5,-108.478998,168.597001,-83.048986,7.8,7.8
3241.6,-114.357235,164.354885,-78.013916,7.8,7.8
3241.7,-110.13026,172.567301,-79.8079275,7.8,7.8
3241.8,-108.384467,184.543573,-85.6626828,7.8,7.8
3241.9,-112.555841,202.338638,-87.8461968,7.8,7.8
3242.0,-116.350464,220.309468,-98.1369536,7.8,7.8
3242.1,-119.646153,227.427432,-97.6670244,7.8,7.8
3242.2,-117.996462,230.638063,-97.3712631,7.8,7.8
3242.3,-115.940133,254.361384,-113.20278,7.8,7.8
3242.4,-111.4479,262.902222,-118.735597,7.8,7.8
3242.5,-126.019099,250.767007,-111.237313,7.8,7.8
3242.6,-128.183588,226.472643,-108.70964,7.8,7.8
3242.7,-130.362057,202.457414,-97.6529679,7.8,7.8
3242.8,-132.284133,203.006081,-99.9310812,7.8,7.8
3242.9,-136.355977,194.874022,-96.4637751,7.8,7.8
3243.0,-129.264543,189.506201,-93.9103121,7.8,7.8
3243.1,-123.05589,201.288234,-100.305212,7.8,7.8
3243.2,-117.373221,206.795333,-113.416333,7.8,7.8
3243.3,-123.04609,185.69749,-100.964473,7.8,7.8
3243.4,-115.375211,176.438429,-93.3183815,7.8,7.8
3243.5,-122.519808,168.841737,-92.3903291,7.8,7.8
3243.6,-121.717562,145.960506,-80.9379476,7.8,7.8
3243.7,-123.076675,129.056461,-71.873754,7.8,7.8
3243.8,-128.358536,121.327831,-70.0987293,7.8,7.8
3243.9,-126.022427,124.888501,-66.2686281,7.8,7.8
3244.0,-136.722888,120.616901,-63.0995653,7.8,7.8
3244.1,-136.135011,104.518345,-63.6826292,7.8,7.8
3244.2,-131.445016,79.3158245,-59.1773858,7.8,7.8
3244.3,-131.741117,64.1494865,-50.2150411,7.8,7.8
3244.4,-132.16424,61.0439709,-60.491529,7.8,7.8
3244.5,-135.374649,47.5207299,-66.1820083,7.8,7.8
3244.6,-129.999971,48.0490561,-62.6768628,7.8,7.8
3244.7,-128.705519,56.3685589,-69.8145816,7.8,7.8
3244.8,-136.488667,43.8107202,-54.7119336,7.8,7.8
3244.9,-133.836727,47.0727738,-58.2541683,7.8,7.8
3245.0,-127.565342,46.7810171,-63.8730441,7.8,7.8
3245.1,-119.611922,40.1045933,-60.3027574,7.8,7.8
3245.2,-125.654582,29.8664791,-46.5901918,7.8,7.8
3245.3,-134.107415,16.5402689,-51.9296077,7.8,7.8
3245.4,-130.620895,10.7149337,-40.7058554,7.8,7.8
3245.5,-122.078084,17.6529422,-48.0042451,7.8,7.8
3245.6,-122.242745,20.3370002,-57.3394546,7.8,7.8
3245.7,-119.145503,22.9683087,-56.9815046,7.8,7.8
3245.8,-117.7025,25.290476,-54.4052199,7.8,7.8
3245.9,-117.557928,26.583512,-67.6060478,7.8,7.8
3246.0,-125.074847,34.6146482,-54.7490145,7.8,7.8
3246.1,-124.705944,24.5963143,-50.6550417,7.8,7.8
3246.2,-122.545769,23.6301153,-57.9124707,7.8,7.8
3246.3,-117.610664,28.5343614,-61.8695827,7.8,7.8
3246.4,-122.943123,19.3634686,-60.412215,7.8,7.8
3246.5,-120.402594,20.7284567,-65.1861687,7.8,7.8
3246.6,-115.289082,31.533602,-62.8382051,7.8,7.8
3246.7,-110.748355,49.9300647,-64.1084555,7.8,7.8
3246.8,-114.455825,45.7884639,-65.5169012,7.8,7.8
3246.9,-113.343866,31.4223956,-61.0303762,7.8,7.8
3247.0,-117.020383,3.85152557,-51.1083572,7.8,7.8
3247.1,-116.170255,-7.0266556,-50.9959108,7.8,7.8
3247.2,-121.24013,-25.5965305,-43.4405155,7.8,7.8
3247.3,-122.362367,-30.3805744,-35.0081815,7.8,7.8
3247.4,-124.624242,-38.8321206,-36.0026877,7.8,7.8
3247.5,-128.012909,-41.1382811,-30.6306764,7.8,7.8
3247.6,-129.141174,-31.902846,-37.4658662,7.8,7.8
3247.7,-129.314651,-2.15918672,-51.0692395,7.8,7.8
3247.8,-129.480764,16.9552233,-53.8961233,7.8,7.8
3247.9,-136.819454,10.4720757,-42.2116138,7.8,7.8
3248.0,-139.765828,6.45212508,-42.4121296,7.8,7.8
3248.1,-134.441355,2.38076329,-38.8517758,7.8,7.8
3248.2,-138.829385,-5.70819491,-34.4094359,7.8,7.8
3248.3,-134.503694,1.03703566,-41.7051631,7.8,7.8
3248.4,-129.061984,-4.40062607,-35.2346045,7.8,7.8
3248.5,-126.932772,4.71323719,-37.1077177,7.8,7.8
3248.6,-127.817901,-3.21877886,-22.2271055,7.8,7.8
3248.7,-125.05057,32.7418477,-41.5070489,7.8,7.8
3248.8,-129.68128,35.0200215,-33.8171582,7.8,7.8
3248.9,-129.25971,29.8250032,-42.7021898,7.8,7.8
3249.0,-122.622953,37.7050253,-46.0177681,7.8,7.8
3249.1,-132.768975,33.6529079,-37.7367152,7.8,7.8
3249.2,-139.599087,41.3771291,-34.3420614,7.8,7.8
3249.3,-128.284048,26.4229391,-42.2472847,7.8,7.8
3249.4,-128.065031,30.7509942,-33.593602,7.8,7.8
3249.5,-131.873053,31.3807647,-31.1252984,7.8,7.8
3249.6,-135.11213,42.3033773,-35.9261114,7.8,7.8
3249.7,-136.929206,46.4721053,-45.0499913,7.8,7.8
3249.8,-133.583422,53.8680239,-52.2300866,7.8,7.8
3249.9,-130.044977,57.5510692,-40.5625856,7.8,7.8
3250.0,-123.104628,47.2759805,-37.6320539,7.8,7.8
3250.1,-121.363964,46.2572483,-34.9418351,7.8,7.8
3250.2,-124.927235,48.2823972,-34.8231078,7.8,7.8
3250.3,-118.035635,78.2168979,-42.9188266,7.8,7.8
3250.4,-117.103707,94.1440608,-53.5480023,7.8,7.8
3250.5,-112.944095,92.9892966,-50.6645021,7.8,7.8
3250.6,-112.909594,80.12301,-48.4692084,7.8,7.8
3250.7,-113.626171,83.6309965,-57.0823614,7.8,7.8
3250.8,-112.875511,65.1093396,-43.7809821,7.8,7.8
3250.9,-115.902179,67.6987523,-42.2153961,7.8,7.8
3251.0,-121.856837,63.3202722,-48.1713739,7.8,7.8
3251.1,-122.203831,64.748805,-39.9947017,7.8,7.8
3251.2,-121.970203,55.2726943,-37.6464689,7.8,7.8
3251.3,-124.057255,58.9294337,-35.4378398,7.8,7.8
3251.4,-119.582042,47.4005239,-35.1424013,7.8,7.8
3251.5,-118.308864,43.4044503,-34.6996716,7.8,7.8
3251.6,-115.854538,48.9853901,-41.3987327,7.8,7.8
3251.7,-115.552248,46.8349068,-41.4613801,7.8,7.8
3251.8,-115.425,56.0857158,-36.5057005,7.8,7.8
3251.9,-116.608869,58.4425312,-40.8063319,7.8,7.8
3252.0,-119.921677,54.7443743,-34.1937129,7.8,7.8
3252.1,-120.999028,54.2163837,-37.4047744,7.8,7.8
3252.2,-121.446233,81.6499209,-52.0305116,7.8,7.8
3252.3,-120.880108,82.4309173,-57.5552949,7.8,7.8
3252.4,-121.034898,66.828755,-45.6916332,7.8,7.8
3252.5,-124.336847,24.7928186,-32.1127994,7.8,7.8
3252.6,-119.550037,17.5629273,-27.1780668,7.8,7.8
3252.7,-125.748931,3.54131574,-24.3580403,7.8,7.8
3252.8,-127.297238,-0.887027664,-21.8325896,7.8,7.8
3252.9,-120.734885,-26.5199838,-16.4158859,7.8,7.8
3253.0,-116.529326,-10.4663353,-16.9175737,7.8,7.8
3253.1,-114.727451,18.4014252,-35.732862,7.8,7.8
3253.2,-120.586034,15.4400949,-23.1671274,7.8,7.8
3253.3,-111.324219,3.23771132,-24.9139068,7.8,7.8
3253.4,-106.584553,11.0305755,-25.6087741,7.8,7.8
3253.5,-106.507205,0.62564498,-11.0695841,7.8,7.8
3253.6,-109.047023,-0.377049783,-6.69037311,7.8,7.8
3253.7,-120.453824,0.46542215,-16.5188525,7.8,7.8
3253.8,-112.79771,-16.1820767,-3.66081872,7.8,7.8
3253.9,-116.679444,-1.62349843,2.9901028,7.8,7.8
3254.0,-121.586138,16.5922444,-15.2853407,7.8,7.8
3254.1,-117.240412,32.2793081,-12.1450833,7.8,7.8
3254.2,-110.118848,29.6393034,-18.2670399,7.8,7.8
3254.3,-115.150437,30.3704687,-23.2548957,7.8,7.8
3254.4,-117.736079,36.8996041,-17.7602646,7.8,7.8
3254.5,-114.863353,54.2070695,-23.4890943,7.8,7.8
3254.6,-117.133361,56.5885422,-22.6145872,7.8,7.8
3254.7,-110.328969,50.9168998,-12.4965668,7.8,7.8
3254.8,-108.817264,53.0355494,-11.367957,7.8,7.8
3254.9,-107.587217,63.7070917,-18.985561,7.8,7.8
3255.0,-103.254145,50.173173,-12.8802494,7.8,7.8
3255.1,-102.042982,62.8576837,-18.0264928,7.8,7.8
3255.2,-107.100884,71.1883159,-19.5077165,7.8,7.8
3255.3,-119.863767,77.790226,-25.9727226,7.8,7.8
3255.4,-122.292706,84.9281991,-26.3363908,7.8,7.8
3255.5,-117.31833,89.5650559,-36.6038315,7.8,7.8
3255.6,-106.648695,99.4804467,-31.1065414,7.8,7.8
3255.7,-103.383678,99.8111158,-24.0418418,7.8,7.8
3255.8,-108.074329,80.2972225,-21.2813859,7.8,7.8
3255.9,-107.292803,72.3475326,-21.787069,7.8,7.8
3256.0,-115.103456,128.189372,-41.3992556,7.8,7.8
3256.1,-118.727769,146.51091,-50.3800232,7.8,7.8
3256.2,-118.119046,154.755721,-40.8198029,7.8,7.8
3256.3,-114.992855,133.879081,-34.0458546,7.8,7.8
3256.4,-124.495309,100.077994,-16.3938655,7.8,7.8
3256.5,-125.67266,91.1675436,-5.97090983,7.8,7.8
3256.6,-125.382647,60.182035,11.0174743,7.8,7.8
3256.7,-127.742603,64.1769115,4.43492822,7.8,7.8
3256.8,-120.57778,66.8219795,-7.09598508,7.8,7.8
3256.9,-113.943045,80.5888298,-12.6418164,7.8,7.8
3257.0,-123.261856,104.298107,-18.7696775,7.8,7.8
3257.1,-130.290468,94.1729591,-11.3338237,7.8,7.8
3257.2,-131.378787,84.4053817,-5.54256439,7.8,7.8
3257.3,-132.662258,74.5406289,-8.80474593,7.8,7.8
3257.4,-130.325257,63.5002535,-8.68946428,7.8,7.8
3257.5,-139.087289,64.3919426,-7.58492338,7.8,7.8
3257.6,-135.228624,48.5832354,-12.95545,7.8,7.8
3257.7,-131.387711,44.3463399,-3.45322277,7.8,7.8
3257.8,-129.264746,26.8678463,0.865466531,7.8,7.8
3257.9,-124.970834,27.7418255,-6.210107,7.8,7.8
3258.0,-111.054142,38.1460682,-18.1351766,7.8,7.8
3258.1,-111.815177,70.4057904,-24.6035318,7.8,7.8
3258.2,-117.779451,93.7966262,-37.8454635,7.8,7.8
3258.3,-121.612487,95.1831376,-33.9327298,7.8,7.8
3258.4,-123.972072,71.4773943,-15.5430921,7.8,7.8
3258.5,-115.335627,81.4777258,-21.1865154,7.8,7.8
3258.6,-116.721486,87.7742211,-24.8655507,7.8,7.8
3258.7,-122.806837,93.7779588,-20.4723105,7.8,7.8
3258.8,-132.496383,96.3654187,-19.9571008,7.8,7.8
3258.9,-135.905097,98.7111723,-17.9934161,7.8,7.8
3259.0,-130.666363,93.6709533,-6.00731365,7.8,7.8
3259.1,-132.323967,98.2277474,-20.1457225,7.8,7.8
3259.2,-132.92825,83.3292719,-6.56626517,7.8,7.8
3259.3,-141.058021,79.4096766,-2.49880755,7.8,7.8
3259.4,-140.109778,91.1421833,-5.71959273,7.8,7.8
3259.5,-128.910587,115.447174,-9.44360647,7.8,7.8
3259.6,-135.239681,127.334736,-9.99968105,7.8,7.8
3259.7,-137.935158,141.556178,-23.2223565,7.8,7.8
3259.8,-134.690395,168.824407,-20.5717774,7.8,7.8
3259.9,-128.09182,182.292753,-21.8363091,7.8,7.8
3260.0,-134.712187,177.178953,-15.3627223,7.8,7.8
3260.1,-134.774925,166.532438,-12.4203044,7.8,7.8
3260.2,-135.003403,165.481371,-10.0105399,7.8,7.8
3260.3,-138.465076,170.593822,-22.9794353,7.8,7.8
3260.4,-140.426322,176.707239,-22.3393676,7.8,7.8
3260.5,-140.101099,180.890211,-22.4910977,7.8,7.8
3260.6,-142.169354,185.394271,-28.2966533,7.8,7.8
3260.7,-136.194467,184.782469,-21.2497062,7.8,7.8
3260.8,-127.189215,188.902143,-26.1825573,7.8,7.8
3260.9,-137.96622,179.018795,-28.6324119,7.8,7.8
3261.0,-137.397025,146.729234,-13.4714856,7.8,7.8
3261.1,-144.250231,129.452146,-3.28481526,7.8,7.8
3261.2,-143.013709,116.10455,-9.66818411,7.8,7.8
3261.3,-139.406991,118.358563,-1.4184496,7.8,7.8
3261.4,-138.541691,131.061562,-9.62419217,7.8,7.8
3261.5,-149.651307,140.001395,-11.4773669,7.8,7.8
3261.6,-151.4798,129.504924,-9.50401902,7.8,7.8
3261.7,-154.256176,106.54698,-6.88063206,7.8,7.8
3261.8,-161.719792,78.9448099,-5.35620148,7.8,7.8
3261.9,-160.164006,50.2787929,3.90262501,7.8,7.8
3262.0,-162.203479,36.8792002,4.76603699,7.8,7.8
3262.1,-155.18703,34.9436105,-8.05050106,7.8,7.8
3262.2,-149.17233,29.0614821,-3.33151107,7.8,7.8
3262.3,-153.652886,29.1956435,-1.62567773,7.8,7.8
3262.4,-156.278263,16.1571276,-10.1733007,7.8,7.8
3262.5,-148.934123,8.44790948,-8.26552976,7.8,7.8
3262.6,-145.199333,5.2797134,-11.9543781,7.8,7.8
3262.7,-148.224837,-10.5639083,-15.2718507,7.8,7.8
3262.8,-145.371182,-11.9288528,-11.1075746,7.8,7.8
3262.9,-146.00946,-24.4880088,-8.17962638,7.8,7.8
3263.0,-148.980598,-21.0725391,-20.578888,7.8,7.8
3263.1,-147.081723,-18.7176778,-21.9336992,7.8,7.8
3263.2,-153.542435,-19.8765842,-23.0783701,7.8,7.8
3263.3,-160.112964,-16.4520875,-30.0456653,7.8,7.8
3263.4,-161.25466,-33.0361391,-25.9338916,7.8,7.8
3263.5,-155.888733,-57.4108203,-22.1456031,7.8,7.8
3263.6,-154.463447,-68.8409648,-21.0980252,7.8,7.8
3263.7,-152.511002,-74.7528076,-22.3722708,7.8,7.8
3263.8,-157.067346,-72.7195102,-25.300791,7.8,7.8
3263.9,-164.335664,-77.2357763,-22.2706394,7.8,7.8
3264.0,-163.58131,-97.9671909,-10.6324446,7.8,7.8
3264.1,-154.961528,-97.8236581,-6.54477112,7.8,7.8
3264.2,-144.879019,-92.0858354,-21.7321836,7.8,7.8
3264.3,-133.12608,-90.8108945,-24.5514309,7.8,7.8
3264.4,-134.812838,-70.2824453,-30.3870753,7.8,7.8
3264.5,-142.429049,-61.8042106,-36.6176435,7.8,7.8
3264.6,-143.604608,-70.1501155,-33.3064252,7.8,7.8
3264.7,-130.931854,-70.7578735,-23.7527187,7.8,7.8
3264.8,-130.729412,-68.3224353,-34.6891426,7.8,7.8
3264.9,-141.642369,-75.3447572,-27.2228841,7.8,7.8
3265.0,-144.540127,-68.0210914,-22.2141792,7.8,7.8
3265.1,-152.125226,-62.9513926,-29.1716332,7.8,7.8
3265.2,-151.834651,-55.8851895,-31.5030227,7.8,7.8
3265.3,-156.558574,-53.63669,-35.6931363,7.8,7.8
3265.4,-160.042696,-77.2487901,-32.2621614,7.8,7.8
3265.5,-163.316103,-102.169103,-15.0762455,7.8,7.8
3265.6,-161.41889,-115.8598,-5.91342598,7.8,7.8
3265.7,-159.537127,-118.477473,-11.7122748,7.8,7.8
3265.8,-160.273892,-119.570937,-0.579391827,7.8,7.8
3265.9,-163.471094,-106.891875,-10.8857431,7.8,7.8
3266.0,-169.96203,-98.7458658,-13.6658489,7.8,7.8
3266.1,-165.01123,-98.0144095,-17.6954637,7.8,7.8
3266.2,-159.160946,-93.2193081,-20.3100432,7.8,7.8
3266.3,-151.249013,-95.2967564,-23.6641741,7.8,7.8
3266.4,-149.451305,-108.4759,-13.7935943,7.8,7.8
3266.5,-141.888791,-88.9964264,-14.6798008,7.8,7.8
3266.6,-142.386521,-88.2451019,-30.1598829,7.8,7.8
3266.7,-145.581414,-99.7722595,-22.6359653,7.8,7.8
3266.8,-155.059536,-98.8518186,-19.4076962,7.8,7.8
3266.9,-163.801496,-97.2993201,-30.161938,7.8,7.8
3267.0,-162.126854,-106.155514,-26.2532275,7.8,7.8
3267.1,-165.763139,-110.825884,-22.2717488,7.8,7.8
3267.2,-167.875408,-116.653855,-23.1514642,7.8,7.8
3267.3,-169.709488,-112.068705,-20.644883,7.8,7.8
3267.4,-156.894641,-93.6402502,-23.9511944,7.8,7.8
3267.5,-142.622681,-67.3573188,-37.332038,7.8,7.8
3267.6,-139.791294,-45.8969511,-48.4410404,7.8,7.8
3267.7,-128.878623,-22.3808263,-63.7946182,7.8,7.8
3267.8,-121.499267,-21.5924586,-67.5573604,7.8,7.8
3267.9,-119.98916,-28.0454006,-65.0359254,7.8,7.8
3268.0,-119.061866,-31.4620903,-71.5429639,7.8,7.8
3268.1,-129.605482,-33.5529737,-75.8143607,7.8,7.8
3268.2,-132.048541,-45.2308655,-69.5480613,7.8,7.8
3268.3,-138.446229,-44.9439162,-70.6574031,7.8,7.8
3268.4,-129.339569,-31.1002831,-82.2267957,7.8,7.8
3268.5,-123.697059,-39.0670758,-77.4865215,7.8,7.8
3268.6,-137.034276,-52.4512012,-62.8334443,7.8,7.8
3268.7,-136.73075,-45.1055058,-69.5400594,7.8,7.8
3268.8,-128.977811,-21.8291352,-77.4398763,7.8,7.8
3268.9,-146.241556,-26.0545105,-67.2269762,7.8,7.8
3269.0,-149.163637,-25.5715739,-67.7479075,7.8,7.8
3269.1,-141.450855,-7.19841258,-74.0813777,7.8,7.8
3269.2,-147.411298,-6.47114729,-69.594852,7.8,7.8
3269.3,-151.751073,-20.7950265,-68.315982,7.8,7.8
3269.4,-144.219743,-26.8757378,-65.5262344,7.8,7.8
3269.5,-141.411804,-35.5283833,-66.1259037,7.8,7.8
3269.6,-134.396992,-15.1445331,-73.9885601,7.8,7.8
3269.7,-131.442201,-19.9021897,-69.2159864,7.8,7.8
3269.8,-139.279017,-18.6003562,-70.3186498,7.8,7.8
3269.9,-136.446576,-2.00994648,-83.5544457,7.8,7.8
3270.0,-135.97616,4.9440246,-78.2616149,7.8,7.8
3270.1,-135.860591,-1.78940541,-62.9427692,7.8,7.8
3270.2,-132.636073,-15.3522679,-75.4224351,7.8,7.8
3270.3,-122.715612,-5.46275446,-77.7534199,7.8,7.8
3270.4,-133.906917,-8.87651729,-69.8152571,7.8,7.8
3270.5,-124.119651,-13.5117129,-76.9386072,7.8,7.8
3270.6,-118.953962,-22.4893066,-71.5389235,7.8,7.8
3270.7,-108.365171,-19.0705912,-68.2958333,7.8,7.8
3270.8,-114.39665,-16.6838297,-74.9122407,7.8,7.8
3270.9,-115.371932,-8.60097694,-72.5694197,7.8,7.8
3271.0,-113.556567,3.41864329,-78.6325681,7.8,7.8
3271.1,-109.221521,0.676559621,-78.194712,7.8,7.8
3271.2,-104.729871,2.73139212,-87.8801205,7.8,7.8
3271.3,-118.762997,0.808942046,-74.6900239,7.8,7.8
3271.4,-130.260847,-32.8958528,-60.5331727,7.8,7.8
3271.5,-115.9596,-62.2654952,-46.4453097,7.8,7.8
3271.6,-116.409492,-89.9933829,-33.7910911,7.8,7.8
3271.7,-118.193093,-56.9425512,-45.8518876,7.8,7.8
3271.8,-121.788815,-60.7422107,-50.446307,7.8,7.8
3271.9,-112.77099,-60.7306859,-48.1340044,7.8,7.8
3272.0,-115.699952,-61.3223306,-63.6709461,7.8,7.8
3272.1,-113.841434,-61.9213217,-62.3374063,7.8,7.8
3272.2,-121.738321,-55.9069184,-76.7408487,7.8,7.8
3272.3,-129.849421,-54.9132615,-85.2954908,7.8,7.8
3272.4,-138.062855,-80.0436551,-87.3647015,7.947999999999865,7.947999999999865
3272.5,-132.980023,-115.295188,-76.2445541,8.09599999999973,8.09599999999973
3272.6,-136.35493,-156.423018,-66.3560875,8.243999999999597,8.243999999999597
3272.7,-124.219781,-209.303466,-53.488831,8.391999999999461,8.391999999999461
3272.8,-118.778089,-183.738953,-58.0721994,8.539999999999328,8.539999999999328
3272.9,-121.313615,-191.944962,-62.4795509,8.687999999999192,8.687999999999192
3273.0,-114.180383,-178.765608,-61.2790498,8.835999999999057,8.835999999999057
3273.1,-108.931382,-187.597839,-65.0432835,8.983999999998924,8.983999999998924
3273.2,-107.620671,-183.008685,-66.9229844,9.131999999998788,9.131999999998788
3273.3,-101.075514,-207.28652,-58.1172123,9.279999999998655,9.279999999998655
3273.4,-94.2944773,-205.063272,-57.7294631,9.42799999999852,9.42799999999852
3273.5,-105.331232,-226.871956,-49.2603956,9.575999999998384,9.575999999998384
3273.6,-107.014069,-226.742385,-45.4192644,9.72399999999825,9.72399999999825
3273.7,-105.791895,-229.178427,-50.1735079,9.871999999998115,9.871999999998115
3273.8,-109.554804,-241.057709,-49.8178434,10.019999999997982,10.019999999997982
3273.9,-107.11401,-248.124313,-48.3829254,10.167999999997846,10.167999999997846
3274.0,-106.5295,-252.607503,-45.6114116,10.315999999997711,10.315999999997711
3274.1,-95.2961387,-242.694188,-65.7477033,10.463999999997577,10.463999999997577
3274.2,-90.8081975,-271.112786,-52.5513238,10.611999999997442,10.611999999997442
3274.3,-83.1680593,-297.731617,-46.2584204,10.759999999997309,10.759999999997309
